filename,label,x_min,y_min,x_max,y_max,color,number
400200.jpg,0,839,289,905,418,0,5
400200.jpg,0,876,93,925,163,2,4
400200.jpg,0,1065,314,1170,375,2,5
400200.jpg,0,1134,319,1213,440,0,2
400200.jpg,0,1261,349,1396,415,2,3
400200.jpg,0,1532,243,1623,331,2,2
400200.jpg,0,1582,200,1652,268,2,1
400200.jpg,1,1221,424,1249,450,-1,-1
400234.jpg,0,330,248,417,329,0,4
400234.jpg,0,281,232,357,307,0,1
400234.jpg,0,588,254,670,360,0,3
400234.jpg,0,841,289,906,418,0,5
400234.jpg,0,876,93,925,163,2,4
400234.jpg,0,1065,314,1170,374,2,5
400234.jpg,0,1134,318,1214,440,0,2
400234.jpg,0,1259,348,1394,415,2,3
400234.jpg,0,1532,243,1623,331,2,2
400234.jpg,0,1583,200,1652,268,2,1
400234.jpg,1,1221,424,1249,450,-1,-1
400267.jpg,0,330,248,418,329,0,4
400267.jpg,0,281,232,357,307,0,1
400267.jpg,0,589,254,671,360,0,3
400267.jpg,0,842,290,908,418,0,5
400267.jpg,0,876,93,925,163,2,4
400267.jpg,0,1065,314,1170,374,2,5
400267.jpg,0,1134,317,1215,440,0,2
400267.jpg,0,1258,347,1393,415,2,3
400267.jpg,0,1532,243,1623,331,2,2
400267.jpg,0,1583,200,1652,268,2,1
400267.jpg,1,1221,424,1249,450,-1,-1
400300.jpg,0,331,248,418,329,0,4
400300.jpg,0,281,232,358,307,0,1
400300.jpg,0,589,253,671,360,0,3
400300.jpg,0,843,290,910,419,0,5
400300.jpg,0,876,93,925,163,2,4
400300.jpg,0,1065,314,1169,373,2,5
400300.jpg,0,1135,315,1215,439,0,2
400300.jpg,0,1256,347,1391,416,2,3
400300.jpg,0,1532,243,1623,331,2,2
400300.jpg,0,1584,200,1653,268,2,1
400300.jpg,1,1221,424,1249,450,-1,-1
400334.jpg,0,332,248,419,328,0,4
400334.jpg,0,281,232,358,307,0,1
400334.jpg,0,590,253,672,360,0,3
400334.jpg,0,844,291,912,419,0,5
400334.jpg,0,877,93,925,163,2,4
400334.jpg,0,1065,314,1169,373,2,5
400334.jpg,0,1135,314,1216,439,0,2
400334.jpg,0,1255,346,1390,416,2,3
400334.jpg,0,1532,243,1623,331,2,2
400334.jpg,0,1584,200,1653,268,2,1
400334.jpg,1,1221,424,1249,450,-1,-1
400367.jpg,0,332,247,419,328,0,4
400367.jpg,0,281,232,359,307,0,1
400367.jpg,0,591,253,673,360,0,3
400367.jpg,0,846,291,913,419,0,5
400367.jpg,0,877,93,925,163,2,4
400367.jpg,0,1065,314,1169,372,2,5
400367.jpg,0,1135,313,1217,439,0,2
400367.jpg,0,1253,345,1388,416,2,3
400367.jpg,0,1532,243,1623,331,2,2
400367.jpg,0,1585,200,1653,268,2,1
400367.jpg,1,1221,424,1249,450,-1,-1
400400.jpg,0,333,247,420,328,0,4
400400.jpg,0,281,232,359,307,0,1
400400.jpg,0,592,253,673,360,0,3
400400.jpg,0,847,291,915,420,0,5
400400.jpg,0,877,93,925,163,2,4
400400.jpg,0,1065,314,1169,372,2,5
400400.jpg,0,1135,312,1218,439,0,2
400400.jpg,0,1251,344,1387,416,2,3
400400.jpg,0,1532,243,1623,331,2,2
400400.jpg,0,1585,201,1654,269,2,1
400400.jpg,1,1221,424,1249,450,-1,-1
400434.jpg,0,333,247,420,328,0,4
400434.jpg,0,281,232,360,307,0,1
400434.jpg,0,593,253,674,360,0,3
400434.jpg,0,848,292,917,420,0,5
400434.jpg,0,877,93,925,163,2,4
400434.jpg,0,1065,314,1170,372,2,5
400434.jpg,0,1135,311,1219,439,0,2
400434.jpg,0,1250,343,1385,416,2,3
400434.jpg,0,1532,243,1623,331,2,2
400434.jpg,0,1586,201,1654,269,2,1
400434.jpg,1,1221,424,1249,450,-1,-1
400467.jpg,0,334,247,420,328,0,4
400467.jpg,0,280,232,359,307,0,1
400467.jpg,0,593,252,675,360,0,3
400467.jpg,0,849,292,919,420,0,5
400467.jpg,0,877,93,925,163,2,4
400467.jpg,0,1065,314,1170,372,2,5
400467.jpg,0,1136,310,1219,439,0,2
400467.jpg,0,1248,343,1384,416,2,3
400467.jpg,0,1532,243,1623,331,2,2
400467.jpg,0,1586,201,1654,269,2,1
400467.jpg,1,1221,424,1249,450,-1,-1
400501.jpg,0,334,247,420,328,0,4
400501.jpg,0,280,232,359,307,0,1
400501.jpg,0,594,252,675,360,0,3
400501.jpg,0,851,293,920,421,0,5
400501.jpg,0,877,93,925,163,2,4
400501.jpg,0,1066,315,1170,372,2,5
400501.jpg,0,1136,309,1220,439,0,2
400501.jpg,0,1247,342,1382,416,2,3
400501.jpg,0,1532,243,1623,331,2,2
400501.jpg,0,1587,201,1655,269,2,1
400501.jpg,1,1221,424,1249,450,-1,-1
400534.jpg,0,335,246,420,328,0,4
400534.jpg,0,279,232,358,307,0,1
400534.jpg,0,595,252,676,360,0,3
400534.jpg,0,852,293,922,421,0,5
400534.jpg,0,877,93,925,163,2,4
400534.jpg,0,1066,315,1170,372,2,5
400534.jpg,0,1136,308,1221,439,0,2
400534.jpg,0,1245,341,1381,416,2,3
400534.jpg,0,1532,243,1623,331,2,2
400534.jpg,0,1587,201,1655,269,2,1
400534.jpg,1,1221,424,1249,450,-1,-1
400567.jpg,0,335,246,420,328,0,4
400567.jpg,0,279,232,357,307,0,1
400567.jpg,0,596,252,677,360,0,3
400567.jpg,0,854,293,924,422,0,5
400567.jpg,0,877,93,925,163,2,4
400567.jpg,0,1066,315,1171,372,2,5
400567.jpg,0,1136,309,1221,439,0,2
400567.jpg,0,1245,340,1381,415,2,3
400567.jpg,0,1532,243,1623,331,2,2
400567.jpg,0,1588,201,1655,269,2,1
400567.jpg,1,1221,424,1249,450,-1,-1
400601.jpg,0,336,246,420,328,0,4
400601.jpg,0,278,232,357,307,0,1
400601.jpg,0,596,252,678,360,0,3
400601.jpg,0,855,294,926,422,0,5
400601.jpg,0,877,93,925,163,2,4
400601.jpg,0,1066,315,1171,372,2,5
400601.jpg,0,1137,309,1222,439,0,2
400601.jpg,0,1244,339,1381,413,2,3
400601.jpg,0,1532,243,1623,331,2,2
400601.jpg,0,1588,201,1656,269,2,1
400601.jpg,1,1221,424,1249,450,-1,-1
400634.jpg,0,336,246,420,328,0,4
400634.jpg,0,278,232,356,307,0,1
400634.jpg,0,597,252,679,360,0,3
400634.jpg,0,857,294,928,423,0,5
400634.jpg,0,877,93,925,163,2,4
400634.jpg,0,1066,315,1171,372,2,5
400634.jpg,0,1137,310,1222,439,0,2
400634.jpg,0,1244,338,1381,412,2,3
400634.jpg,0,1532,243,1623,331,2,2
400634.jpg,0,1589,201,1656,269,2,1
400634.jpg,1,1221,425,1249,450,-1,-1
400667.jpg,0,337,246,421,328,0,4
400667.jpg,0,277,232,355,307,0,1
400667.jpg,0,598,252,680,360,0,3
400667.jpg,0,858,295,930,423,0,5
400667.jpg,0,877,93,925,163,2,4
400667.jpg,0,1066,315,1171,372,2,5
400667.jpg,0,1138,310,1223,439,0,2
400667.jpg,0,1244,337,1382,411,2,3
400667.jpg,0,1532,243,1623,331,2,2
400667.jpg,0,1589,201,1656,269,2,1
400667.jpg,1,1221,425,1249,450,-1,-1
400701.jpg,0,337,246,421,328,0,4
400701.jpg,0,277,232,355,306,0,1
400701.jpg,0,599,252,681,360,0,3
400701.jpg,0,860,295,932,424,0,5
400701.jpg,0,877,93,925,163,2,4
400701.jpg,0,1066,315,1172,372,2,5
400701.jpg,0,1138,311,1223,439,0,2
400701.jpg,0,1244,336,1382,410,2,3
400701.jpg,0,1532,243,1623,331,2,2
400701.jpg,0,1590,201,1657,269,2,1
400701.jpg,1,1221,425,1249,450,-1,-1
400734.jpg,0,338,246,421,328,0,4
400734.jpg,0,276,232,354,306,0,1
400734.jpg,0,599,252,682,360,0,3
400734.jpg,0,862,296,934,424,0,5
400734.jpg,0,877,93,925,163,2,4
400734.jpg,0,1066,315,1172,372,2,5
400734.jpg,0,1138,312,1224,439,0,2
400734.jpg,0,1243,335,1382,408,2,3
400734.jpg,0,1532,243,1623,331,2,2
400734.jpg,0,1590,201,1657,269,2,1
400734.jpg,1,1221,425,1249,450,-1,-1
400767.jpg,0,338,246,421,328,0,4
400767.jpg,0,276,232,353,306,0,1
400767.jpg,0,600,252,683,360,0,3
400767.jpg,0,863,296,936,425,0,5
400767.jpg,0,877,93,925,163,2,4
400767.jpg,0,1067,316,1172,372,2,5
400767.jpg,0,1139,312,1224,439,0,2
400767.jpg,0,1243,334,1382,407,2,3
400767.jpg,0,1532,243,1623,331,2,2
400767.jpg,0,1590,201,1658,268,2,1
400767.jpg,1,1221,425,1249,450,-1,-1
400801.jpg,0,339,245,421,328,0,4
400801.jpg,0,275,232,353,306,0,1
400801.jpg,0,601,252,683,361,0,3
400801.jpg,0,877,93,925,163,2,4
400801.jpg,0,865,297,938,425,0,5
400801.jpg,0,1067,316,1172,372,2,5
400801.jpg,0,1139,313,1225,438,0,2
400801.jpg,0,1243,333,1382,406,2,3
400801.jpg,0,1532,243,1623,331,2,2
400801.jpg,0,1591,201,1658,268,2,1
400801.jpg,1,1221,425,1249,450,-1,-1
400834.jpg,0,339,245,421,328,0,4
400834.jpg,0,275,232,352,306,0,1
400834.jpg,0,602,252,684,361,0,3
400834.jpg,0,877,93,925,163,2,4
400834.jpg,0,866,297,940,426,0,5
400834.jpg,0,1067,316,1173,372,2,5
400834.jpg,0,1140,313,1225,438,0,2
400834.jpg,0,1243,332,1382,405,2,3
400834.jpg,0,1532,243,1623,331,2,2
400834.jpg,0,1591,201,1659,268,2,1
400834.jpg,1,1221,425,1249,450,-1,-1
400868.jpg,0,340,245,421,328,0,4
400868.jpg,0,274,232,351,306,0,1
400868.jpg,0,602,252,685,361,0,3
400868.jpg,0,877,93,925,163,2,4
400868.jpg,0,868,298,942,426,0,5
400868.jpg,0,1067,316,1173,372,2,5
400868.jpg,0,1140,314,1226,438,0,2
400868.jpg,0,1242,331,1382,403,2,3
400868.jpg,0,1532,243,1623,331,2,2
400868.jpg,0,1591,201,1659,268,2,1
400868.jpg,1,1221,425,1249,450,-1,-1
400901.jpg,0,340,245,421,328,0,4
400901.jpg,0,274,232,351,306,0,1
400901.jpg,0,603,252,686,361,0,3
400901.jpg,0,877,93,925,163,2,4
400901.jpg,0,870,298,944,427,0,5
400901.jpg,0,1068,315,1174,372,2,5
400901.jpg,0,1140,315,1226,438,0,2
400901.jpg,0,1242,330,1382,402,2,3
400901.jpg,0,1532,243,1623,331,2,2
400901.jpg,0,1592,201,1660,268,2,1
400901.jpg,1,1221,425,1249,450,-1,-1
400934.jpg,0,340,245,421,328,0,4
400934.jpg,0,273,232,350,306,0,1
400934.jpg,0,604,252,687,361,0,3
400934.jpg,0,877,93,925,163,2,4
400934.jpg,0,871,299,946,427,0,5
400934.jpg,0,1068,315,1174,373,2,5
400934.jpg,0,1141,315,1227,438,0,2
400934.jpg,0,1242,329,1383,401,2,3
400934.jpg,0,1532,243,1623,331,2,2
400934.jpg,0,1592,201,1660,268,2,1
400934.jpg,1,1221,425,1249,450,-1,-1
400968.jpg,0,339,245,421,328,0,4
400968.jpg,0,273,232,350,306,0,1
400968.jpg,0,605,252,688,361,0,3
400968.jpg,0,877,93,925,163,2,4
400968.jpg,0,873,299,948,428,0,5
400968.jpg,0,1069,314,1175,373,2,5
400968.jpg,0,1141,316,1227,438,0,2
400968.jpg,0,1242,328,1383,400,2,3
400968.jpg,0,1532,243,1623,331,2,2
400968.jpg,0,1592,201,1661,268,2,1
400968.jpg,1,1221,425,1249,450,-1,-1
401001.jpg,0,339,245,421,328,0,4
401001.jpg,0,273,232,350,306,0,1
401001.jpg,0,605,252,689,361,0,3
401001.jpg,0,877,93,925,163,2,4
401001.jpg,0,874,300,950,428,0,5
401001.jpg,0,1070,314,1175,373,2,5
401001.jpg,0,1142,316,1228,438,0,2
401001.jpg,0,1241,327,1383,398,2,3
401001.jpg,0,1532,243,1623,331,2,2
401001.jpg,0,1593,201,1661,268,2,1
401001.jpg,1,1221,425,1249,450,-1,-1
401034.jpg,0,339,245,420,328,0,4
401034.jpg,0,272,232,349,306,0,1
401034.jpg,0,606,252,690,361,0,3
401034.jpg,0,877,93,925,163,2,4
401034.jpg,0,876,300,952,429,0,5
401034.jpg,0,1071,313,1176,374,2,5
401034.jpg,0,1142,317,1228,438,0,2
401034.jpg,0,1241,326,1383,397,2,3
401034.jpg,0,1532,243,1623,331,2,2
401034.jpg,0,1593,201,1662,267,2,1
401034.jpg,1,1221,425,1249,450,-1,-1
401068.jpg,0,339,245,420,328,0,4
401068.jpg,0,272,232,349,306,0,1
401068.jpg,0,607,252,690,361,0,3
401068.jpg,0,877,93,925,163,2,4
401068.jpg,0,878,300,954,429,0,5
401068.jpg,0,1071,312,1177,374,2,5
401068.jpg,0,1142,317,1228,438,0,2
401068.jpg,0,1241,328,1383,397,2,3
401068.jpg,0,1532,243,1623,331,2,2
401068.jpg,0,1593,201,1662,267,2,1
401068.jpg,1,1221,425,1249,450,-1,-1
401101.jpg,0,338,245,420,328,0,4
401101.jpg,0,272,232,349,306,0,1
401101.jpg,0,607,252,690,361,0,3
401101.jpg,0,877,93,925,163,2,4
401101.jpg,0,880,299,955,429,0,5
401101.jpg,0,1072,312,1177,374,2,5
401101.jpg,0,1142,317,1228,439,0,2
401101.jpg,0,1241,329,1383,397,2,3
401101.jpg,0,1532,243,1623,331,2,2
401101.jpg,0,1594,201,1663,267,2,1
401101.jpg,1,1221,425,1249,450,-1,-1
401134.jpg,0,338,245,420,328,0,4
401134.jpg,0,272,232,349,306,0,1
401134.jpg,0,608,252,690,361,0,3
401134.jpg,0,877,93,925,163,2,4
401134.jpg,0,882,299,957,429,0,5
401134.jpg,0,1073,311,1178,375,2,5
401134.jpg,0,1142,317,1228,439,0,2
401134.jpg,0,1241,331,1383,397,2,3
401134.jpg,0,1532,243,1623,331,2,2
401134.jpg,0,1594,201,1663,267,2,1
401134.jpg,1,1221,425,1249,450,-1,-1
401168.jpg,0,338,246,420,328,0,4
401168.jpg,0,272,232,349,306,0,1
401168.jpg,0,609,252,690,360,0,3
401168.jpg,0,877,93,925,163,2,4
401168.jpg,0,884,299,959,428,0,5
401168.jpg,0,1074,311,1178,375,2,5
401168.jpg,0,1142,318,1228,439,0,2
401168.jpg,0,1241,333,1383,397,2,3
401168.jpg,0,1532,243,1623,331,2,2
401168.jpg,0,1595,201,1664,267,2,1
401168.jpg,1,1221,425,1249,450,-1,-1
401201.jpg,0,338,246,420,328,0,4
401201.jpg,0,271,231,348,306,0,1
401201.jpg,0,609,252,690,360,0,3
401201.jpg,0,877,94,925,163,2,4
401201.jpg,0,886,299,961,428,0,5
401201.jpg,0,1074,310,1179,375,2,5
401201.jpg,0,1142,318,1228,439,0,2
401201.jpg,0,1241,334,1383,397,2,3
401201.jpg,0,1532,243,1623,331,2,2
401201.jpg,0,1595,201,1664,267,2,1
401201.jpg,1,1221,425,1249,450,-1,-1
401235.jpg,0,337,246,420,328,0,4
401235.jpg,0,271,231,348,306,0,1
401235.jpg,0,610,252,690,360,0,3
401235.jpg,0,877,94,925,163,2,4
401235.jpg,0,888,298,962,428,0,5
401235.jpg,0,1075,309,1180,376,2,5
401235.jpg,0,1142,318,1228,440,0,2
401235.jpg,0,1241,336,1383,397,2,3
401235.jpg,0,1532,243,1623,331,2,2
401235.jpg,0,1596,202,1665,268,2,1
401235.jpg,1,1221,425,1249,450,-1,-1
401268.jpg,0,337,246,420,328,0,4
401268.jpg,0,271,231,348,306,0,1
401268.jpg,0,611,252,690,360,0,3
401268.jpg,0,877,94,925,163,2,4
401268.jpg,0,890,298,964,428,0,5
401268.jpg,0,1076,309,1180,376,2,5
401268.jpg,0,1142,318,1228,440,0,2
401268.jpg,0,1241,338,1383,397,2,3
401268.jpg,0,1532,243,1623,331,2,2
401268.jpg,0,1596,202,1665,268,2,1
401268.jpg,1,1221,425,1249,450,-1,-1
401301.jpg,0,337,246,419,328,0,4
401301.jpg,0,271,231,348,306,0,1
401301.jpg,0,611,252,690,360,0,3
401301.jpg,0,877,94,925,163,2,4
401301.jpg,0,893,298,966,428,0,5
401301.jpg,0,1077,308,1181,376,2,5
401301.jpg,0,1142,318,1228,440,0,2
401301.jpg,0,1241,339,1383,397,2,3
401301.jpg,0,1532,243,1623,331,2,2
401301.jpg,0,1597,202,1666,268,2,1
401301.jpg,1,1221,425,1249,450,-1,-1
401335.jpg,0,337,246,419,328,0,4
401335.jpg,0,271,231,348,306,0,1
401335.jpg,0,612,252,690,360,0,3
401335.jpg,0,877,94,925,163,2,4
401335.jpg,0,895,298,968,428,0,5
401335.jpg,0,1077,308,1181,377,2,5
401335.jpg,0,1142,318,1228,440,0,2
401335.jpg,0,1241,341,1383,397,2,3
401335.jpg,0,1532,243,1623,331,2,2
401335.jpg,0,1597,202,1666,268,2,1
401335.jpg,1,1221,425,1249,450,-1,-1
401368.jpg,0,336,246,419,328,0,4
401368.jpg,0,270,231,347,306,0,1
401368.jpg,0,613,252,690,360,0,3
401368.jpg,0,877,94,925,163,2,4
401368.jpg,0,897,297,969,428,0,5
401368.jpg,0,1078,307,1182,377,2,5
401368.jpg,0,1142,318,1228,441,0,2
401368.jpg,0,1241,343,1383,397,2,3
401368.jpg,0,1532,243,1623,331,2,2
401368.jpg,0,1598,202,1667,268,2,1
401368.jpg,1,1221,425,1249,450,-1,-1
401401.jpg,0,336,246,419,328,0,4
401401.jpg,0,270,231,347,306,0,1
401401.jpg,0,613,252,690,360,0,3
401401.jpg,0,877,94,925,163,2,4
401401.jpg,0,899,297,971,428,0,5
401401.jpg,0,1078,307,1182,377,2,5
401401.jpg,0,1142,318,1228,441,0,2
401401.jpg,0,1241,344,1383,397,2,3
401401.jpg,0,1532,243,1623,331,2,2
401401.jpg,0,1598,203,1667,269,2,1
401401.jpg,1,1221,425,1249,450,-1,-1
401435.jpg,0,336,246,419,328,0,4
401435.jpg,0,270,231,347,306,0,1
401435.jpg,0,614,252,690,359,0,3
401435.jpg,0,877,94,925,163,2,4
401435.jpg,0,901,297,973,427,0,5
401435.jpg,0,1078,307,1182,378,2,5
401435.jpg,0,1142,319,1228,441,0,2
401435.jpg,0,1241,346,1383,397,2,3
401435.jpg,0,1532,243,1623,331,2,2
401435.jpg,0,1599,203,1668,269,2,1
401435.jpg,1,1221,425,1249,450,-1,-1
401468.jpg,0,337,245,419,328,0,4
401468.jpg,0,270,231,347,306,0,1
401468.jpg,0,615,252,690,359,0,3
401468.jpg,0,877,94,925,163,2,4
401468.jpg,0,903,297,975,427,0,5
401468.jpg,0,1078,307,1182,378,2,5
401468.jpg,0,1142,319,1228,441,0,2
401468.jpg,0,1241,348,1383,397,2,3
401468.jpg,0,1532,243,1623,331,2,2
401468.jpg,0,1599,203,1668,269,2,1
401468.jpg,1,1221,425,1249,450,-1,-1
401502.jpg,0,337,245,419,327,0,4
401502.jpg,0,269,231,346,306,0,1
401502.jpg,0,615,252,690,359,0,3
401502.jpg,0,877,94,925,163,2,4
401502.jpg,0,905,296,976,427,0,5
401502.jpg,0,1078,307,1182,378,2,5
401502.jpg,0,1142,319,1228,442,0,2
401502.jpg,0,1241,349,1383,397,2,3
401502.jpg,0,1532,243,1623,331,2,2
401502.jpg,0,1600,203,1669,269,2,1
401502.jpg,1,1221,425,1249,450,-1,-1
401535.jpg,0,337,245,419,327,0,4
401535.jpg,0,269,231,346,306,0,1
401535.jpg,0,616,252,690,359,0,3
401535.jpg,0,877,94,925,163,2,4
401535.jpg,0,907,296,978,427,0,5
401535.jpg,0,1078,307,1182,379,2,5
401535.jpg,0,1142,319,1228,442,0,2
401535.jpg,0,1241,351,1383,397,2,3
401535.jpg,0,1532,243,1623,331,2,2
401535.jpg,0,1600,203,1671,269,2,1
401535.jpg,1,1221,425,1249,450,-1,-1
401568.jpg,0,338,244,419,327,0,4
401568.jpg,0,269,231,346,306,0,1
401568.jpg,0,616,252,690,359,0,3
401568.jpg,0,877,94,925,163,2,4
401568.jpg,0,908,296,979,427,0,5
401568.jpg,0,1078,307,1182,379,2,5
401568.jpg,0,1142,320,1228,443,0,2
401568.jpg,0,1241,349,1383,396,2,3
401568.jpg,0,1532,243,1623,331,2,2
401568.jpg,0,1600,203,1671,269,2,1
401568.jpg,1,1221,425,1249,450,-1,-1
401602.jpg,0,338,244,419,327,0,4
401602.jpg,0,268,231,345,306,0,1
401602.jpg,0,616,252,690,359,0,3
401602.jpg,0,877,94,925,163,2,4
401602.jpg,0,909,297,980,427,0,5
401602.jpg,0,1078,307,1182,379,2,5
401602.jpg,0,1142,321,1229,445,0,2
401602.jpg,0,1241,347,1382,396,2,3
401602.jpg,0,1532,243,1623,331,2,2
401602.jpg,0,1600,203,1671,269,2,1
401602.jpg,1,1221,425,1249,450,-1,-1
401635.jpg,0,338,244,419,327,0,4
401635.jpg,0,268,231,345,306,0,1
401635.jpg,0,616,252,690,359,0,3
401635.jpg,0,877,94,925,163,2,4
401635.jpg,0,910,297,981,428,0,5
401635.jpg,0,1078,308,1181,380,2,5
401635.jpg,0,1143,321,1229,446,0,2
401635.jpg,0,1241,345,1382,395,2,3
401635.jpg,0,1532,243,1623,331,2,2
401635.jpg,0,1600,203,1671,269,2,1
401635.jpg,1,1221,424,1249,450,-1,-1
401668.jpg,0,339,243,419,326,0,4
401668.jpg,0,268,231,345,306,0,1
401668.jpg,0,616,252,690,359,0,3
401668.jpg,0,877,94,925,163,2,4
401668.jpg,0,911,297,981,428,0,5
401668.jpg,0,1078,308,1181,380,2,5
401668.jpg,0,1143,322,1230,447,0,2
401668.jpg,0,1240,343,1381,394,2,3
401668.jpg,0,1532,243,1623,331,2,2
401668.jpg,0,1600,203,1672,269,2,1
401668.jpg,1,1221,424,1249,450,-1,-1
401702.jpg,0,339,243,419,326,0,4
401702.jpg,0,267,232,344,305,0,1
401702.jpg,0,616,252,690,359,0,3
401702.jpg,0,877,94,925,162,2,4
401702.jpg,0,912,298,982,428,0,5
401702.jpg,0,1078,308,1181,380,2,5
401702.jpg,0,1143,323,1230,448,0,2
401702.jpg,0,1240,341,1381,393,2,3
401702.jpg,0,1532,243,1623,331,2,2
401702.jpg,0,1600,203,1672,269,2,1
401702.jpg,1,1221,424,1249,450,-1,-1
401735.jpg,0,339,243,419,326,0,4
401735.jpg,0,267,232,344,305,0,1
401735.jpg,0,616,252,690,359,0,3
401735.jpg,0,877,94,925,162,2,4
401735.jpg,0,913,298,983,428,0,5
401735.jpg,0,1078,308,1181,381,2,5
401735.jpg,0,1143,324,1231,450,0,2
401735.jpg,0,1240,339,1381,393,2,3
401735.jpg,0,1532,243,1623,331,2,2
401735.jpg,0,1600,203,1672,269,2,1
401735.jpg,1,1221,424,1249,450,-1,-1
401768.jpg,0,340,242,419,326,0,4
401768.jpg,0,267,232,344,305,0,1
401768.jpg,0,616,252,690,359,0,3
401768.jpg,0,877,94,925,162,2,4
401768.jpg,0,914,298,984,428,0,5
401768.jpg,0,1078,308,1181,381,2,5
401768.jpg,0,1143,325,1231,451,0,2
401768.jpg,0,1240,337,1380,392,2,3
401768.jpg,0,1532,243,1623,331,2,2
401768.jpg,0,1600,203,1672,269,2,1
401768.jpg,1,1221,424,1249,450,-1,-1
401802.jpg,0,340,242,419,326,0,4
401802.jpg,0,266,232,343,305,0,1
401802.jpg,0,616,252,690,359,0,3
401802.jpg,0,877,94,925,162,2,4
401802.jpg,0,916,299,985,429,0,5
401802.jpg,0,1078,308,1181,381,2,5
401802.jpg,0,1144,325,1232,452,0,2
401802.jpg,0,1240,334,1380,391,2,3
401802.jpg,0,1532,243,1623,331,2,2
401802.jpg,0,1600,203,1672,269,2,1
401802.jpg,1,1221,424,1249,450,-1,-1
401835.jpg,0,340,242,419,325,0,4
401835.jpg,0,266,232,343,305,0,1
401835.jpg,0,616,252,690,359,0,3
401835.jpg,0,877,94,925,162,2,4
401835.jpg,0,917,299,986,429,0,5
401835.jpg,0,1078,308,1181,382,2,5
401835.jpg,0,1144,326,1232,453,0,2
401835.jpg,0,1240,332,1379,390,2,3
401835.jpg,0,1532,243,1623,331,2,2
401835.jpg,0,1600,203,1672,269,2,1
401835.jpg,1,1221,424,1249,450,-1,-1
401869.jpg,0,341,241,419,325,0,4
401869.jpg,0,266,232,343,305,0,1
401869.jpg,0,616,252,690,359,0,3
401869.jpg,0,877,94,925,162,2,4
401869.jpg,0,918,299,987,429,0,5
401869.jpg,0,1078,308,1181,382,2,5
401869.jpg,0,1144,327,1233,455,0,2
401869.jpg,0,1240,330,1379,390,2,3
401869.jpg,0,1532,243,1623,331,2,2
401869.jpg,0,1600,203,1672,269,2,1
401869.jpg,1,1221,424,1249,450,-1,-1
401902.jpg,0,341,241,419,325,0,4
401902.jpg,0,265,232,342,305,0,1
401902.jpg,0,616,252,690,359,0,3
401902.jpg,0,877,94,925,162,2,4
401902.jpg,0,919,300,988,429,0,5
401902.jpg,0,1078,307,1182,381,2,5
401902.jpg,0,1144,328,1233,456,0,2
401902.jpg,0,1240,328,1379,389,2,3
401902.jpg,0,1532,243,1623,331,2,2
401902.jpg,0,1600,203,1672,269,2,1
401902.jpg,1,1221,424,1249,450,-1,-1
401935.jpg,0,341,241,419,325,0,4
401935.jpg,0,265,232,342,305,0,1
401935.jpg,0,616,252,690,359,0,3
401935.jpg,0,877,94,925,162,2,4
401935.jpg,0,920,300,988,429,0,5
401935.jpg,0,1077,306,1182,379,2,5
401935.jpg,0,1144,329,1234,457,0,2
401935.jpg,0,1239,326,1378,388,2,3
401935.jpg,0,1532,243,1623,331,2,2
401935.jpg,0,1600,203,1673,269,2,1
401935.jpg,1,1221,424,1249,450,-1,-1
401969.jpg,0,340,241,418,325,0,4
401969.jpg,0,265,232,342,305,0,1
401969.jpg,0,616,252,690,359,0,3
401969.jpg,0,877,94,925,162,2,4
401969.jpg,0,921,300,989,430,0,5
401969.jpg,0,1077,305,1183,378,2,5
401969.jpg,0,1145,329,1234,458,0,2
401969.jpg,0,1239,324,1378,387,2,3
401969.jpg,0,1532,243,1623,331,2,2
401969.jpg,0,1600,203,1673,269,2,1
401969.jpg,1,1221,424,1249,450,-1,-1
402002.jpg,0,340,241,418,325,0,4
402002.jpg,0,265,232,342,305,0,1
402002.jpg,0,616,252,690,359,0,3
402002.jpg,0,877,94,925,162,2,4
402002.jpg,0,922,301,990,430,0,5
402002.jpg,0,1077,304,1183,377,2,5
402002.jpg,0,1145,330,1235,460,0,2
402002.jpg,0,1239,322,1377,387,2,3
402002.jpg,0,1532,243,1623,331,2,2
402002.jpg,0,1600,203,1673,269,2,1
402002.jpg,1,1221,424,1249,450,-1,-1
402035.jpg,0,339,241,418,324,0,4
402035.jpg,0,265,232,342,305,0,1
402035.jpg,0,616,252,690,359,0,3
402035.jpg,0,877,94,925,162,2,4
402035.jpg,0,923,301,991,430,0,5
402035.jpg,0,1076,303,1184,376,2,5
402035.jpg,0,1145,331,1235,461,0,2
402035.jpg,0,1239,320,1377,386,2,3
402035.jpg,0,1532,243,1623,331,2,2
402035.jpg,0,1600,203,1673,269,2,1
402035.jpg,1,1221,424,1249,450,-1,-1
402069.jpg,0,339,241,418,324,0,4
402069.jpg,0,265,232,341,305,0,1
402069.jpg,0,616,252,690,359,0,3
402069.jpg,0,877,94,925,162,2,4
402069.jpg,0,923,301,991,430,0,5
402069.jpg,0,1076,302,1185,374,2,5
402069.jpg,0,1146,332,1236,462,0,2
402069.jpg,0,1239,320,1377,388,2,3
402069.jpg,0,1532,243,1623,331,2,2
402069.jpg,0,1600,203,1673,269,2,1
402069.jpg,1,1221,424,1249,450,-1,-1
402102.jpg,0,338,241,417,324,0,4
402102.jpg,0,265,232,341,305,0,1
402102.jpg,0,616,252,690,359,0,3
