filename,label,x_min,y_min,x_max,y_max,color,number
745512.jpg,0,1567,281,1633,351,9,1
745512.jpg,0,841,248,880,343,1,4
745512.jpg,0,448,225,502,295,1,2
745512.jpg,0,257,281,322,355,1,1
745512.jpg,0,324,323,409,414,1,3
745479.jpg,0,591,235,643,314,9,3
745479.jpg,0,1125,227,1163,312,9,2
745479.jpg,0,1567,281,1633,351,9,1
745479.jpg,0,841,248,880,343,1,4
745479.jpg,0,448,225,502,295,1,2
745479.jpg,0,257,281,322,355,1,1
745479.jpg,0,324,323,409,414,1,3
745445.jpg,0,589,235,642,314,9,3
745445.jpg,0,1125,227,1163,312,9,2
745445.jpg,0,1567,281,1633,351,9,1
745445.jpg,0,841,248,880,343,1,4
745445.jpg,0,448,225,502,295,1,2
745445.jpg,0,257,281,322,355,1,1
745445.jpg,0,324,323,409,414,1,3
745412.jpg,0,587,235,641,314,9,3
745412.jpg,0,1125,227,1163,312,9,2
745412.jpg,0,1567,281,1633,351,9,1
745412.jpg,0,841,248,880,343,1,4
745412.jpg,0,448,225,502,295,1,2
745412.jpg,0,257,281,322,355,1,1
745412.jpg,0,323,323,409,414,1,3
745379.jpg,0,586,235,640,314,9,3
745379.jpg,0,1125,227,1163,312,9,2
745379.jpg,0,1567,281,1633,351,9,1
745379.jpg,0,841,248,880,343,1,4
745379.jpg,0,448,225,502,295,1,2
745379.jpg,0,257,281,322,355,1,1
745379.jpg,0,323,323,409,414,1,3
745345.jpg,0,584,235,639,314,9,3
745345.jpg,0,1125,227,1163,312,9,2
745345.jpg,0,1567,281,1633,351,9,1
745345.jpg,0,841,248,880,343,1,4
745345.jpg,0,448,225,502,295,1,2
745345.jpg,0,257,281,322,355,1,1
745345.jpg,0,323,323,409,414,1,3
745312.jpg,0,582,236,638,314,9,3
745312.jpg,0,1125,227,1163,312,9,2
745312.jpg,0,1567,281,1633,351,9,1
745312.jpg,0,841,248,880,343,1,4
745312.jpg,0,448,225,502,295,1,2
745312.jpg,0,257,281,322,355,1,1
745312.jpg,0,323,323,409,414,1,3
745279.jpg,0,581,236,637,315,9,3
745279.jpg,0,1125,227,1163,312,9,2
745279.jpg,0,1567,281,1633,351,9,1
745279.jpg,0,841,248,880,343,1,4
745279.jpg,0,448,225,502,295,1,2
745279.jpg,0,257,281,322,355,1,1
745279.jpg,0,323,323,409,414,1,3
745245.jpg,0,579,236,635,315,9,3
745245.jpg,0,1125,227,1163,312,9,2
745245.jpg,0,1567,281,1633,351,9,1
745245.jpg,0,841,248,880,343,1,4
745245.jpg,0,448,225,502,295,1,2
745245.jpg,0,257,281,322,355,1,1
745245.jpg,0,323,323,409,414,1,3
745212.jpg,0,578,236,634,315,9,3
745212.jpg,0,1125,227,1163,312,9,2
745212.jpg,0,1567,281,1633,351,9,1
745212.jpg,0,841,248,880,343,1,4
745212.jpg,0,448,225,502,295,1,2
745212.jpg,0,257,281,322,355,1,1
745212.jpg,0,322,323,409,414,1,3
745179.jpg,0,576,236,633,315,9,3
745179.jpg,0,1125,227,1163,312,9,2
745179.jpg,0,1567,281,1633,351,9,1
745179.jpg,0,841,248,880,343,1,4
745179.jpg,0,448,225,502,295,1,2
745179.jpg,0,257,281,322,355,1,1
745179.jpg,0,322,323,409,414,1,3
745145.jpg,0,575,237,632,315,9,3
745145.jpg,0,1125,227,1163,312,9,2
745145.jpg,0,1567,281,1633,351,9,1
745145.jpg,0,841,248,880,342,1,4
745145.jpg,0,448,225,502,295,1,2
745145.jpg,0,257,281,322,355,1,1
745145.jpg,0,322,323,409,414,1,3
745112.jpg,0,574,237,630,315,9,3
745112.jpg,0,1125,227,1163,312,9,2
745112.jpg,0,1567,281,1633,351,9,1
745112.jpg,0,841,248,880,342,1,4
745112.jpg,0,448,225,502,295,1,2
745112.jpg,0,257,281,322,355,1,1
745112.jpg,0,322,323,409,414,1,3
745078.jpg,0,573,237,628,315,9,3
745078.jpg,0,1125,227,1163,312,9,2
745078.jpg,0,1567,281,1633,351,9,1
745078.jpg,0,841,248,880,342,1,4
745078.jpg,0,448,225,502,295,1,2
745078.jpg,0,257,281,322,355,1,1
745078.jpg,0,323,323,409,414,1,3
745045.jpg,0,572,237,627,315,9,3
745045.jpg,0,1125,227,1163,312,9,2
745045.jpg,0,1567,281,1633,351,9,1
745045.jpg,0,841,248,880,342,1,4
745045.jpg,0,448,225,502,295,1,2
745045.jpg,0,257,281,322,355,1,1
745045.jpg,0,323,323,409,414,1,3
760460.jpg,0,1038,202,1070,279,9,3
760460.jpg,0,1124,228,1163,312,9,2
760460.jpg,0,1567,282,1633,351,9,1
760460.jpg,0,842,248,880,343,1,4
760460.jpg,0,446,225,502,295,1,2
760427.jpg,0,1037,202,1069,279,9,3
760427.jpg,0,1124,228,1163,312,9,2
760427.jpg,0,1567,282,1633,351,9,1
760427.jpg,0,842,248,880,343,1,4
760427.jpg,0,446,225,502,295,1,2
760394.jpg,0,1036,202,1068,279,9,3
760394.jpg,0,1124,228,1163,312,9,2
760394.jpg,0,1567,282,1633,351,9,1
760394.jpg,0,842,248,880,343,1,4
760394.jpg,0,446,225,502,295,1,2
760360.jpg,0,1036,202,1068,279,9,3
760360.jpg,0,1124,228,1163,312,9,2
760360.jpg,0,1567,282,1633,351,9,1
760360.jpg,0,842,248,880,343,1,4
760360.jpg,0,446,225,502,295,1,2
760327.jpg,0,1035,202,1067,279,9,3
760327.jpg,0,1124,228,1163,312,9,2
760327.jpg,0,1567,282,1633,351,9,1
760327.jpg,0,842,248,880,343,1,4
760327.jpg,0,446,225,502,295,1,2
760327.jpg,0,255,281,322,355,1,1
760294.jpg,0,1034,202,1066,279,9,3
760294.jpg,0,1124,228,1163,312,9,2
760294.jpg,0,1567,282,1633,351,9,1
760294.jpg,0,842,248,880,343,1,4
760294.jpg,0,446,225,502,295,1,2
760294.jpg,0,255,281,322,355,1,1
760260.jpg,0,1033,202,1065,279,9,3
760260.jpg,0,1124,228,1163,312,9,2
760260.jpg,0,1567,282,1633,351,9,1
760260.jpg,0,842,248,880,343,1,4
760260.jpg,0,446,225,502,295,1,2
760260.jpg,0,255,281,322,355,1,1
760227.jpg,0,1033,202,1064,279,9,3
760227.jpg,0,1124,228,1163,312,9,2
760227.jpg,0,1567,282,1633,351,9,1
760227.jpg,0,842,248,880,343,1,4
760227.jpg,0,446,225,502,295,1,2
760227.jpg,0,255,281,322,355,1,1
760194.jpg,0,1032,203,1064,279,9,3
760194.jpg,0,1124,228,1163,312,9,2
760194.jpg,0,1567,282,1633,351,9,1
760194.jpg,0,842,248,880,343,1,4
760194.jpg,0,446,225,502,295,1,2
760194.jpg,0,255,281,322,355,1,1
760160.jpg,0,1031,202,1063,279,9,3
760160.jpg,0,1124,228,1163,312,9,2
760160.jpg,0,1567,282,1633,351,9,1
760160.jpg,0,842,248,880,343,1,4
760160.jpg,0,446,225,502,295,1,2
760160.jpg,0,255,281,322,355,1,1
760127.jpg,0,1031,202,1062,279,9,3
760127.jpg,0,1124,228,1163,312,9,2
760127.jpg,0,1567,282,1633,351,9,1
760127.jpg,0,842,248,880,343,1,4
760127.jpg,0,446,225,502,295,1,2
760127.jpg,0,255,281,322,355,1,1
760093.jpg,0,1031,202,1061,279,9,3
760093.jpg,0,1124,228,1163,312,9,2
760093.jpg,0,1567,282,1633,351,9,1
760093.jpg,0,842,248,880,343,1,4
760093.jpg,0,446,225,502,295,1,2
760093.jpg,0,255,281,322,355,1,1
760060.jpg,0,1030,202,1061,279,9,3
760060.jpg,0,1124,228,1163,312,9,2
760060.jpg,0,1567,282,1633,351,9,1
760060.jpg,0,842,248,880,343,1,4
760060.jpg,0,446,225,502,295,1,2
760060.jpg,0,255,281,322,355,1,1
760027.jpg,0,1030,202,1060,279,9,3
760027.jpg,0,1124,228,1163,312,9,2
760027.jpg,0,1567,282,1633,351,9,1
760027.jpg,0,842,248,880,343,1,4
760027.jpg,0,446,225,502,295,1,2
760027.jpg,0,255,281,322,355,1,1
759993.jpg,0,1029,201,1059,279,9,3
759993.jpg,0,1124,228,1163,312,9,2
759993.jpg,0,1567,282,1633,351,9,1
759993.jpg,0,842,248,880,343,1,4
759993.jpg,0,446,225,502,295,1,2
759993.jpg,0,255,281,322,355,1,1
759960.jpg,0,1029,201,1058,279,9,3
759960.jpg,0,1124,228,1163,312,9,2
759960.jpg,0,1567,282,1633,351,9,1
759960.jpg,0,842,248,880,343,1,4
759960.jpg,0,446,225,502,295,1,2
759960.jpg,0,255,281,322,355,1,1
759927.jpg,0,1029,201,1058,279,9,3
759927.jpg,0,1124,228,1163,312,9,2
759927.jpg,0,1567,282,1633,351,9,1
759927.jpg,0,842,248,880,343,1,4
759927.jpg,0,446,225,502,295,1,2
759927.jpg,0,255,281,322,355,1,1
745012.jpg,0,571,237,625,315,9,3
745012.jpg,0,1125,227,1163,312,9,2
745012.jpg,0,1567,281,1633,351,9,1
745012.jpg,0,841,248,880,342,1,4
745012.jpg,0,448,225,502,295,1,2
745012.jpg,0,257,281,322,355,1,1
745012.jpg,0,323,323,409,414,1,3
744978.jpg,0,569,237,623,315,9,3
744978.jpg,0,1125,227,1163,312,9,2
744978.jpg,0,1567,281,1633,351,9,1
744978.jpg,0,841,248,880,342,1,4
744978.jpg,0,448,225,502,295,1,2
744978.jpg,0,257,281,322,355,1,1
744978.jpg,0,323,323,409,414,1,3
744945.jpg,0,568,238,622,315,9,3
744945.jpg,0,1125,227,1163,312,9,2
744945.jpg,0,1567,281,1633,351,9,1
744945.jpg,0,841,248,880,342,1,4
744945.jpg,0,448,225,502,295,1,2
744945.jpg,0,257,281,322,355,1,1
744945.jpg,0,323,323,409,414,1,3
744912.jpg,0,567,238,620,315,9,3
744912.jpg,0,1125,227,1163,312,9,2
744912.jpg,0,1567,281,1633,351,9,1
744912.jpg,0,841,248,880,342,1,4
744912.jpg,0,448,225,502,295,1,2
744912.jpg,0,257,281,322,355,1,1
744912.jpg,0,323,323,409,414,1,3
744878.jpg,0,566,238,618,315,9,3
744878.jpg,0,1125,227,1163,312,9,2
744878.jpg,0,1567,281,1633,351,9,1
744878.jpg,0,841,248,880,342,1,4
744878.jpg,0,448,225,502,295,1,2
744878.jpg,0,257,281,322,355,1,1
744878.jpg,0,323,323,409,414,1,3
744845.jpg,0,565,238,617,315,9,3
744845.jpg,0,1125,227,1163,312,9,2
744845.jpg,0,1567,281,1633,351,9,1
744845.jpg,0,841,248,880,342,1,4
744845.jpg,0,448,225,502,295,1,2
744845.jpg,0,257,281,322,355,1,1
744845.jpg,0,323,323,409,414,1,3
744811.jpg,0,563,238,616,316,9,3
744811.jpg,0,1125,227,1163,312,9,2
744811.jpg,0,1567,281,1633,351,9,1
744811.jpg,0,841,248,880,342,1,4
744811.jpg,0,448,225,502,295,1,2
744811.jpg,0,257,281,322,355,1,1
744811.jpg,0,323,323,409,414,1,3
744778.jpg,0,562,239,615,316,9,3
744778.jpg,0,1125,227,1163,312,9,2
744778.jpg,0,1567,281,1633,351,9,1
744778.jpg,0,841,248,880,342,1,4
744778.jpg,0,448,225,502,295,1,2
744778.jpg,0,257,281,322,355,1,1
744778.jpg,0,324,323,409,414,1,3
744745.jpg,0,560,239,614,316,9,3
744745.jpg,0,1125,227,1163,312,9,2
744745.jpg,0,1567,281,1633,351,9,1
744745.jpg,0,841,248,880,342,1,4
744745.jpg,0,448,225,502,295,1,2
744745.jpg,0,257,281,322,355,1,1
744745.jpg,0,324,323,409,414,1,3
744711.jpg,0,558,239,614,316,9,3
744711.jpg,0,1125,227,1163,312,9,2
744711.jpg,0,1567,281,1633,351,9,1
744711.jpg,0,841,248,880,342,1,4
744711.jpg,0,447,225,502,295,1,2
744711.jpg,0,257,281,322,355,1,1
744711.jpg,0,324,323,409,414,1,3
744678.jpg,0,557,240,613,317,9,3
744678.jpg,0,1125,227,1163,312,9,2
744678.jpg,0,1567,281,1633,351,9,1
744678.jpg,0,841,248,880,342,1,4
744678.jpg,0,447,225,502,295,1,2
744678.jpg,0,257,281,322,355,1,1
744678.jpg,0,324,323,409,414,1,3
744645.jpg,0,555,240,610,317,9,3
744645.jpg,0,1125,227,1163,312,9,2
744645.jpg,0,1567,281,1633,351,9,1
744645.jpg,0,841,248,880,342,1,4
744645.jpg,0,447,225,502,295,1,2
744645.jpg,0,257,281,322,355,1,1
744645.jpg,0,324,323,409,414,1,3
744611.jpg,0,553,240,608,317,9,3
744611.jpg,0,1125,227,1163,312,9,2
744611.jpg,0,1567,281,1633,351,9,1
744611.jpg,0,841,248,880,342,1,4
744611.jpg,0,447,225,502,295,1,2
744611.jpg,0,257,281,322,355,1,1
744611.jpg,0,324,323,409,414,1,3
744578.jpg,0,552,240,605,318,9,3
744578.jpg,0,1125,227,1163,312,9,2
744578.jpg,0,1567,281,1633,351,9,1
744578.jpg,0,841,248,880,342,1,4
744578.jpg,0,447,225,502,295,1,2
744578.jpg,0,257,281,322,355,1,1
744578.jpg,0,324,323,409,414,1,3
744545.jpg,0,550,241,603,318,9,3
744545.jpg,0,1125,227,1163,312,9,2
744545.jpg,0,1567,281,1633,351,9,1
744545.jpg,0,841,248,880,342,1,4
744545.jpg,0,447,225,502,295,1,2
744545.jpg,0,257,281,322,355,1,1
744545.jpg,0,324,323,409,414,1,3
744511.jpg,0,549,241,600,318,9,3
744511.jpg,0,1125,227,1163,312,9,2
744511.jpg,0,1567,281,1633,351,9,1
744511.jpg,0,841,248,880,342,1,4
744511.jpg,0,447,225,502,295,1,2
744511.jpg,0,257,281,322,355,1,1
744511.jpg,0,325,323,409,414,1,3
744478.jpg,0,547,241,600,318,9,3
744478.jpg,0,1125,227,1163,312,9,2
744478.jpg,0,1567,281,1633,351,9,1
744478.jpg,0,841,248,880,342,1,4
744478.jpg,0,447,225,502,295,1,2
744478.jpg,0,257,281,322,355,1,1
744478.jpg,0,325,323,409,414,1,3
744444.jpg,0,545,241,599,318,9,3
744444.jpg,0,1125,227,1163,312,9,2
744444.jpg,0,1567,281,1633,351,9,1
744444.jpg,0,841,248,880,342,1,4
744444.jpg,0,447,225,502,295,1,2
744444.jpg,0,257,281,322,355,1,1
744444.jpg,0,325,323,409,414,1,3
744411.jpg,0,544,241,599,318,9,3
744411.jpg,0,1125,227,1163,312,9,2
744411.jpg,0,1567,281,1633,351,9,1
744411.jpg,0,841,248,880,342,1,4
744411.jpg,0,447,225,502,295,1,2
744411.jpg,0,257,281,322,355,1,1
744411.jpg,0,325,323,409,414,1,3
744378.jpg,0,542,241,599,318,9,3
744378.jpg,0,1125,227,1163,312,9,2
744378.jpg,0,1567,281,1633,351,9,1
744378.jpg,0,841,248,880,342,1,4
744378.jpg,0,447,225,502,295,1,2
744378.jpg,0,257,281,322,355,1,1
744378.jpg,0,325,323,409,414,1,3
744344.jpg,0,540,241,598,318,9,3
744344.jpg,0,1125,227,1163,312,9,2
744344.jpg,0,1567,281,1633,351,9,1
744344.jpg,0,841,248,880,342,1,4
744344.jpg,0,447,225,502,295,1,2
744344.jpg,0,256,281,322,355,1,1
744344.jpg,0,325,323,409,414,1,3
744311.jpg,0,539,241,598,319,9,3
744311.jpg,0,1125,227,1163,312,9,2
744311.jpg,0,1567,281,1633,351,9,1
744311.jpg,0,841,248,880,342,1,4
744311.jpg,0,447,225,502,295,1,2
744311.jpg,0,256,281,322,355,1,1
744311.jpg,0,325,323,409,414,1,3
744278.jpg,0,537,241,598,319,9,3
744278.jpg,0,1125,227,1163,312,9,2
744278.jpg,0,1567,281,1633,351,9,1
744278.jpg,0,841,248,880,342,1,4
744278.jpg,0,447,225,502,295,1,2
744278.jpg,0,256,281,322,355,1,1
744278.jpg,0,325,323,409,414,1,3
744244.jpg,0,535,242,597,319,9,3
744244.jpg,0,1125,227,1163,312,9,2
744244.jpg,0,1567,281,1633,351,9,1
744244.jpg,0,841,248,880,342,1,4
744244.jpg,0,447,225,502,295,1,2
744244.jpg,0,256,281,322,355,1,1
744244.jpg,0,325,323,409,414,1,3
744211.jpg,0,534,242,597,319,9,3
744211.jpg,0,1125,227,1163,312,9,2
744211.jpg,0,1567,281,1633,351,9,1
744211.jpg,0,841,248,880,342,1,4
744211.jpg,0,447,225,502,295,1,2
744211.jpg,0,256,281,322,355,1,1
744211.jpg,0,326,323,409,414,1,3
744178.jpg,0,532,242,597,319,9,3
744178.jpg,0,1125,227,1163,312,9,2
744178.jpg,0,1567,281,1633,351,9,1
744178.jpg,0,841,248,880,342,1,4
744178.jpg,0,447,225,502,295,1,2
744178.jpg,0,256,281,322,355,1,1
744178.jpg,0,326,323,409,414,1,3
744144.jpg,0,531,242,594,319,9,3
744144.jpg,0,1125,227,1163,312,9,2
744144.jpg,0,1567,281,1633,351,9,1
744144.jpg,0,841,248,880,342,1,4
744144.jpg,0,447,225,502,295,1,2
744144.jpg,0,256,281,322,355,1,1
744144.jpg,0,326,323,409,414,1,3
744111.jpg,0,530,242,592,319,9,3
744111.jpg,0,1125,227,1163,312,9,2
744111.jpg,0,1567,281,1633,351,9,1
744111.jpg,0,841,248,880,342,1,4
744111.jpg,0,447,225,502,295,1,2
744111.jpg,0,256,281,322,355,1,1
744111.jpg,0,326,323,409,414,1,3
744077.jpg,0,529,242,590,319,9,3
744077.jpg,0,1125,227,1163,312,9,2
744077.jpg,0,1567,281,1633,351,9,1
744077.jpg,0,841,248,880,342,1,4
744077.jpg,0,447,225,502,295,1,2
744077.jpg,0,256,281,322,355,1,1
744077.jpg,0,326,323,409,414,1,3
744044.jpg,0,528,242,588,319,9,3
744044.jpg,0,1125,227,1163,312,9,2
744044.jpg,0,1567,281,1633,351,9,1
744044.jpg,0,841,248,880,342,1,4
744044.jpg,0,447,225,502,295,1,2
744044.jpg,0,256,281,322,355,1,1
744044.jpg,0,326,323,409,414,1,3
744011.jpg,0,527,242,586,319,9,3
744011.jpg,0,1125,227,1163,312,9,2
744011.jpg,0,1567,281,1633,351,9,1
744011.jpg,0,841,248,880,342,1,4
744011.jpg,0,447,225,502,295,1,2
744011.jpg,0,256,281,322,355,1,1
744011.jpg,0,326,323,409,414,1,3
743977.jpg,0,526,242,584,319,9,3
743977.jpg,0,1125,227,1163,312,9,2
743977.jpg,0,1567,281,1633,351,9,1
743977.jpg,0,841,248,880,342,1,4
743977.jpg,0,447,225,502,295,1,2
743977.jpg,0,256,281,322,355,1,1
743977.jpg,0,326,323,409,414,1,3
743944.jpg,0,525,242,582,319,9,3
743944.jpg,0,1125,227,1163,312,9,2
743944.jpg,0,1567,281,1633,351,9,1
743944.jpg,0,841,248,880,342,1,4
743944.jpg,0,447,225,502,295,1,2
743944.jpg,0,256,281,322,355,1,1
743944.jpg,0,326,323,409,414,1,3
743911.jpg,0,524,242,580,319,9,3
743911.jpg,0,1125,227,1163,312,9,2
743911.jpg,0,1567,281,1633,351,9,1
743911.jpg,0,841,248,880,342,1,4
743911.jpg,0,447,225,502,295,1,2
743911.jpg,0,256,281,322,355,1,1
743911.jpg,0,327,323,409,414,1,3
743877.jpg,0,523,242,578,319,9,3
743877.jpg,0,1125,227,1163,312,9,2
743877.jpg,0,1567,281,1633,351,9,1
743877.jpg,0,841,248,880,342,1,4
743877.jpg,0,447,225,502,295,1,2
743877.jpg,0,256,281,322,355,1,1
743877.jpg,0,327,323,409,414,1,3
743844.jpg,0,522,242,576,319,9,3
743844.jpg,0,1125,227,1163,312,9,2
743844.jpg,0,1567,281,1633,351,9,1
743844.jpg,0,841,248,880,342,1,4
743844.jpg,0,447,225,502,295,1,2
743844.jpg,0,256,281,322,355,1,1
743844.jpg,0,327,323,409,414,1,3
743810.jpg,0,521,242,575,319,9,3
743810.jpg,0,1125,227,1163,312,9,2
743810.jpg,0,1567,281,1633,351,9,1
743810.jpg,0,841,248,880,342,1,4
743810.jpg,0,447,225,502,295,1,2
743810.jpg,0,256,281,322,355,1,1
743810.jpg,0,327,323,409,414,1,3
743777.jpg,0,519,242,573,319,9,3
743777.jpg,0,1125,227,1163,312,9,2
743777.jpg,0,1567,281,1633,351,9,1
743777.jpg,0,841,248,880,342,1,4
743777.jpg,0,447,225,502,295,1,2
743777.jpg,0,256,281,322,355,1,1
743777.jpg,0,326,323,409,414,1,3
743744.jpg,0,518,243,572,319,9,3
743744.jpg,0,1125,227,1163,312,9,2
743744.jpg,0,1567,281,1633,351,9,1
743744.jpg,0,841,248,880,342,1,4
743744.jpg,0,447,225,502,295,1,2
743744.jpg,0,256,281,322,355,1,1
743744.jpg,0,326,323,409,414,1,3
736703.jpg,0,375,246,436,315,9,3
736703.jpg,0,1125,228,1163,312,9,2
736703.jpg,0,1567,281,1633,351,9,1
736703.jpg,0,846,242,883,330,1,4
736703.jpg,0,451,227,502,295,1,2
736703.jpg,0,276,277,333,348,1,1
736703.jpg,0,327,320,409,414,1,3
736670.jpg,0,373,246,433,315,9,3
736670.jpg,0,1125,228,1163,312,9,2
736670.jpg,0,1567,281,1633,351,9,1
736670.jpg,0,846,241,883,330,1,4
736670.jpg,0,451,227,502,295,1,2
736670.jpg,0,276,276,332,349,1,1
736670.jpg,0,327,320,409,414,1,3
736637.jpg,0,373,246,433,315,9,3
736637.jpg,0,1125,228,1163,312,9,2
736637.jpg,0,1567,281,1633,351,9,1
736637.jpg,0,846,241,883,330,1,4
736637.jpg,0,451,227,502,295,1,2
736637.jpg,0,276,276,332,347,1,1
736637.jpg,0,327,320,409,414,1,3
736603.jpg,0,372,246,433,315,9,3
736603.jpg,0,1125,228,1163,312,9,2
736603.jpg,0,1567,281,1633,351,9,1
736603.jpg,0,846,241,883,329,1,4
736603.jpg,0,451,227,502,295,1,2
736603.jpg,0,277,276,332,346,1,1
736603.jpg,0,327,320,409,414,1,3
736570.jpg,0,372,247,432,315,9,3
736570.jpg,0,1125,228,1163,312,9,2
736570.jpg,0,1567,281,1633,351,9,1
736570.jpg,0,846,241,883,329,1,4
736570.jpg,0,451,227,502,295,1,2
736570.jpg,0,278,276,332,345,1,1
736570.jpg,0,327,320,409,414,1,3
736537.jpg,0,371,247,432,315,9,3
736537.jpg,0,1125,228,1163,312,9,2
736537.jpg,0,1567,281,1633,351,9,1
736537.jpg,0,846,241,883,329,1,4
736537.jpg,0,451,227,502,295,1,2
736537.jpg,0,278,275,331,344,1,1
736537.jpg,0,327,320,409,414,1,3
736503.jpg,0,371,247,432,315,9,3
736503.jpg,0,1125,228,1163,312,9,2
736503.jpg,0,1567,281,1633,351,9,1
736503.jpg,0,846,240,883,329,1,4
736503.jpg,0,451,227,502,295,1,2
736503.jpg,0,279,275,331,343,1,1
736503.jpg,0,327,320,409,414,1,3
736470.jpg,0,370,247,431,315,9,3
736470.jpg,0,1125,228,1163,312,9,2
736470.jpg,0,1567,281,1633,351,9,1
736470.jpg,0,847,240,883,329,1,4
736470.jpg,0,451,227,502,295,1,2
736470.jpg,0,279,275,332,343,1,1
736470.jpg,0,327,320,409,414,1,3
736436.jpg,0,368,247,429,315,9,3
736436.jpg,0,1125,228,1163,312,9,2
736436.jpg,0,1567,281,1633,351,9,1
736436.jpg,0,847,240,883,329,1,4
736436.jpg,0,451,227,502,295,1,2
736436.jpg,0,279,275,332,343,1,1
736436.jpg,0,327,320,409,414,1,3
736403.jpg,0,367,248,428,315,9,3
736403.jpg,0,1125,228,1163,312,9,2
736403.jpg,0,1567,281,1633,351,9,1
736403.jpg,0,847,240,883,329,1,4
736403.jpg,0,451,227,502,295,1,2
736403.jpg,0,279,275,333,343,1,1
736403.jpg,0,327,320,409,414,1,3
736370.jpg,0,366,248,426,316,9,3
736370.jpg,0,1125,228,1163,312,9,2
736370.jpg,0,1567,281,1633,351,9,1
736370.jpg,0,847,240,883,329,1,4
736370.jpg,0,451,227,502,295,1,2
736370.jpg,0,279,275,333,343,1,1
736370.jpg,0,328,320,409,414,1,3
736336.jpg,0,364,248,425,316,9,3
736336.jpg,0,1125,228,1163,312,9,2
736336.jpg,0,1567,281,1633,351,9,1
736336.jpg,0,847,240,883,329,1,4
736336.jpg,0,451,227,502,295,1,2
736336.jpg,0,279,275,334,343,1,1
736336.jpg,0,328,320,409,414,1,3
736303.jpg,0,363,248,423,316,9,3
736303.jpg,0,1125,228,1163,312,9,2
736303.jpg,0,1567,281,1633,351,9,1
736303.jpg,0,848,240,883,329,1,4
736303.jpg,0,451,227,502,295,1,2
736303.jpg,0,279,275,334,343,1,1
736303.jpg,0,328,320,409,414,1,3
736270.jpg,0,362,248,422,316,9,3
736270.jpg,0,1125,228,1163,312,9,2
736270.jpg,0,1567,281,1633,351,9,1
736270.jpg,0,848,240,883,329,1,4
736270.jpg,0,452,227,502,295,1,2
736270.jpg,0,279,275,335,343,1,1
736270.jpg,0,328,320,409,414,1,3
736236.jpg,0,360,249,420,316,9,3
736236.jpg,0,1125,228,1163,312,9,2
736236.jpg,0,1567,281,1633,351,9,1
736236.jpg,0,848,240,883,329,1,4
736236.jpg,0,452,227,502,295,1,2
736236.jpg,0,279,275,335,343,1,1
736236.jpg,0,328,320,409,414,1,3
736203.jpg,0,359,249,419,317,9,3
736203.jpg,0,1125,228,1163,312,9,2
736203.jpg,0,1567,281,1633,351,9,1
736203.jpg,0,848,240,883,329,1,4
736203.jpg,0,452,227,502,295,1,2
736203.jpg,0,279,275,336,343,1,1
736203.jpg,0,328,320,409,414,1,3
736170.jpg,0,357,249,417,317,9,3
736170.jpg,0,1125,228,1163,312,9,2
736170.jpg,0,1567,281,1633,351,9,1
736170.jpg,0,848,240,883,329,1,4
736170.jpg,0,452,227,502,295,1,2
736170.jpg,0,279,275,336,343,1,1
736170.jpg,0,328,320,409,414,1,3
736136.jpg,0,357,249,417,317,9,3
736136.jpg,0,1125,228,1163,312,9,2
736136.jpg,0,1567,281,1633,351,9,1
736136.jpg,0,848,240,883,329,1,4
736136.jpg,0,452,227,502,295,1,2
736136.jpg,0,279,275,336,343,1,1
736136.jpg,0,328,320,409,414,1,3
736103.jpg,0,356,249,417,317,9,3
736103.jpg,0,1125,228,1163,312,9,2
736103.jpg,0,1567,281,1633,351,9,1
736103.jpg,0,848,240,883,328,1,4
736103.jpg,0,452,227,502,295,1,2
736103.jpg,0,278,275,336,343,1,1
736103.jpg,0,328,320,409,414,1,3
736069.jpg,0,356,250,417,317,9,3
736069.jpg,0,1125,228,1163,312,9,2
736069.jpg,0,1567,281,1633,351,9,1
736069.jpg,0,848,240,883,328,1,4
736069.jpg,0,452,227,503,295,1,2
736069.jpg,0,278,275,336,343,1,1
736069.jpg,0,328,320,409,414,1,3
736036.jpg,0,355,250,417,317,9,3
736036.jpg,0,1125,228,1163,312,9,2
736036.jpg,0,1567,281,1633,351,9,1
736036.jpg,0,848,240,883,328,1,4
736036.jpg,0,452,227,503,295,1,2
736036.jpg,0,278,275,336,343,1,1
736036.jpg,0,328,320,409,414,1,3
736003.jpg,0,354,250,417,317,9,3
736003.jpg,0,1125,228,1163,312,9,2
736003.jpg,0,1567,281,1633,351,9,1
736003.jpg,0,848,240,883,328,1,4
736003.jpg,0,452,227,503,295,1,2
736003.jpg,0,277,275,336,343,1,1
736003.jpg,0,328,320,409,414,1,3
735969.jpg,0,354,250,417,317,9,3
735969.jpg,0,1125,228,1163,312,9,2
735969.jpg,0,1567,281,1633,351,9,1
735969.jpg,0,848,240,883,327,1,4
735969.jpg,0,452,227,503,295,1,2
735969.jpg,0,277,275,335,343,1,1
735969.jpg,0,328,320,409,414,1,3
735936.jpg,0,353,251,417,317,9,3
735936.jpg,0,1125,228,1163,312,9,2
735936.jpg,0,1567,281,1633,351,9,1
735936.jpg,0,848,240,883,327,1,4
735936.jpg,0,452,227,503,294,1,2
735936.jpg,0,277,275,335,343,1,1
735936.jpg,0,328,320,409,414,1,3
735903.jpg,0,352,251,417,317,9,3
735903.jpg,0,1125,228,1163,312,9,2
735903.jpg,0,1567,281,1633,351,9,1
